2.240648,6.230611,5.922380,,1.285946,2.458074,2.315062
2.705921,7.635238,7.401848,,1.464020,2.862174,2.664332
2.102081,7.563975,7.680818,,1.350116,2.823300,2.747572
2.244749,6.903675,7.349148,,1.368152,2.799816,2.771066
2.078619,5.848659,7.129337,,1.299852,2.512008,2.529454
2.658434,8.359435,10.597329,,1.374362,2.996860,3.333126
1.511195,4.479056,5.427925,,1.050820,2.124884,2.316416
1.511195,4.479056,5.427925,,1.050820,2.124884,2.316416
