0.733, 1.769, 11.923
0.165, 2.133, 8.387
-0.182, 2.085, 10.905
-0.182, 2.085, 10.905
0.129, 2.002, 9.012
-0.069, 2.069, 10.118
-0.069, 2.069, 10.118
-0.706, 1.894, 9.385
0.512, 2.665, 11.02
0.038, 1.978, 10.261
-0.297, 2.262, 9.361
-0.237, 2.195, 9.495
-0.373, 1.956, 8.131
-0.373, 1.956, 8.131
0.084, 2.073, 10.74
-0.668, 1.578, 8.478
0.0, 2.279, 10.312
0.124, 2.073, 8.772
0.017, 1.872, 9.67
0.218, 2.049, 7.482
0.259, 2.126, 7.704
0.273, 1.872, 7.546
-0.172, 0.905, 11.142
0.153, 2.282, 10.264
-1.001, 1.044, 8.88
0.737, 1.669, 11.442
-0.213, 2.303, 10.4
0.342, 1.523, 11.36
0.342, 1.523, 11.36
-0.536, 1.336, 11.425
0.29, 1.549, 10.051
-0.081, 1.46, 9.857
-0.081, 1.46, 9.857
-0.215, 2.16, 11.178
-0.12, 1.238, 10.264
-0.026, 1.448, 10.735
-0.036, 1.499, 10.843
0.096, 1.812, 11.157
-0.543, 1.669, 9.483
0.869, 1.805, 11.571
0.491, 1.846, 9.004
0.426, 1.47, 9.775
-0.192, 2.385, 9.431
-0.067, 1.733, 10.178
-0.067, 1.733, 10.178
-0.211, 1.958, 8.945
0.455, 2.085, 10.106
-0.165, 1.702, 10.23
-0.029, 2.468, 9.057
0.002, 2.344, 9.067
-0.175, 1.3, 9.558
-0.45, 1.997, 9.96
0.022, 1.92, 9.536
-0.881, 1.925, 9.972
-0.383, 1.487, 9.814
-0.206, 1.571, 9.354
-0.057, 2.327, 9.206
0.029, 1.439, 9.447
0.505, 2.89, 9.493
0.115, -1.786, 7.695
0.115, -1.786, 7.695
-0.366, 4.396, 10.793
0.639, 3.847, 8.597
-1.302, -0.771, 8.966
-0.17, 3.074, 9.768
0.45, 1.982, 9.275
-0.285, 0.651, 9.936
-0.393, 1.475, 9.957
0.045, 3.819, 10.604
0.01, 3.855, 10.666
-0.558, 1.144, 9.981
-0.558, 1.144, 9.981
0.048, 2.679, 10.237
-0.536, 1.278, 10.044
-0.297, 2.602, 10.594
-0.297, 2.602, 10.594
-0.373, 1.743, 9.5
0.151, 2.145, 10.115
0.271, 1.343, 9.735
0.146, 1.82, 10.156
0.146, 1.82, 10.156
0.522, 0.905, 8.851
0.584, 1.568, 9.17
0.024, 0.661, 9.498
0.553, 2.363, 9.943
0.156, 1.29, 9.172
-0.098, 0.395, 9.148
0.505, 2.224, 10.609
0.505, 2.224, 10.609
0.01, 1.753, 8.427
-0.062, 1.427, 10.441
-0.067, 1.444, 9.383
0.273, 1.702, 10.247
0.326, 1.408, 10.467
0.498, 1.348, 10.685
0.448, 1.482, 10.661
-0.199, 1.733, 9.388
-0.199, 1.733, 9.388
-0.199, 1.566, 10.546
0.124, 2.277, 11.133
0.352, 1.846, 8.006
0.352, 1.846, 8.006
0.05, 0.792, 9.864
0.235, 1.566, 10.06
0.591, 2.437, 9.316
-0.225, -0.749, 10.316
0.369, -0.96, 10.532
0.299, 2.823, 6.649
0.299, 2.823, 6.649
-1.623, 0.96, 12.268
-1.685, 1.736, 8.439
-0.026, 1.089, 11.308
-0.184, 1.621, 13.168
0.232, 2.614, 9.857
0.232, 2.614, 9.857
0.211, 0.721, 11.042
-0.326, -0.354, 8.794
1.343, 2.65, 10.221
0.036, 1.108, 11.499
0.455, 1.065, 11.116
-0.16, 3.1, 8.71
0.4, 2.327, 8.279
0.4, 2.327, 8.279
-0.098, 0.242, 7.812
0.924, 2.461, 7.072
0.924, 2.461, 7.072
0.915, 1.101, 8.691
0.275, 0.333, 9.814
0.452, 0.441, 9.632
0.565, 2.432, 7.115
0.565, 2.432, 7.115
-0.194, -0.072, 11.188
-0.163, 0.496, 11.64
0.565, 2.025, 11.356
0.565, 2.025, 11.356
0.481, -0.376, 9.347
1.851, 0.661, 10.07
-0.51, 0.086, 9.771
-0.141, -1.496, 11.128
0.881, 4.417, 8.703
0.397, 0.979, 10.625
0.821, 1.068, 9.608
2.207, 3.146, 11.475
0.29, 1.944, 9.239
0.29, 1.944, 9.239
0.364, -1.142, 9.809
1.123, 2.66, 14.269
0.8, 1.712, 6.019
0.836, 1.774, 13.288
-0.685, 0.627, 12.069
0.268, 1.496, 8.243
0.421, 2.246, 12.316
0.079, 2.04, 11.925
0.584, 1.824, 11.152
-0.014, -1.48, 8.226
0.797, 4.204, 12.103
-0.824, 0.481, 10.379
-0.129, -1.022, 10.419
-0.129, -1.022, 10.419
-1.305, -0.534, 12.275
0.347, 3.687, 11.068
0.496, 2.363, 9.969
0.529, -4.185, 9.397
-0.251, -1.075, 14.169
-0.833, 7.568, 10.029
0.848, -0.215, 9.648
1.527, 5.085, 19.455
-0.029, 0.838, 5.373
-0.725, 0.395, 5.856
-0.548, -2.121, 14.2
1.678, 1.573, 11.236
1.678, 1.573, 11.236
0.388, -0.893, 5.969
-1.214, 6.321, 7.302
0.012, 1.077, 5.916
-1.19, -1.678, 6.009
-1.19, -1.678, 6.009
2.116, 8.406, 3.273
-0.129, 1.022, 6.986
-0.273, 3.917, 12.15
-0.273, 3.917, 12.15
0.924, 5.521, 6.251
-1.274, 1.008, 7.709
-1.274, 1.008, 7.709
1.934, 3.0, 9.787
-0.496, -3.788, 7.712
-0.496, -3.788, 7.712
-1.235, 4.077, 15.493
1.573, 2.861, 6.562
-0.278, 1.348, 10.81
-1.616, 2.564, 10.048
0.412, -2.334, 9.062
0.259, -2.818, 9.739
-0.206, 3.127, 11.403
-0.206, 3.127, 11.403
-1.3, 2.478, 10.834
-0.34, 0.007, 11.722
-0.362, 3.448, 9.086
-0.362, 3.448, 9.086
1.006, 1.518, 10.125
0.869, -4.515, 9.718
0.043, 5.133, 12.318
2.598, 2.964, 6.352
0.335, -3.776, 10.587
-0.263, 1.518, 12.237
0.196, 0.077, 9.256
0.089, -0.503, 9.471
-2.291, -0.429, 9.826
-2.291, -0.429, 9.826
0.51, 0.024, 7.91
0.124, -1.8, 7.683
0.124, -1.8, 7.683
1.36, 4.082, 11.389
0.745, 0.098, 9.225
0.828, -1.245, 9.663
0.206, 0.656, 8.818
-1.616, 1.02, 11.59
0.848, 1.681, 11.377
0.848, 1.681, 11.377
-1.116, -0.596, 10.304
0.204, 1.676, 11.545
1.338, -0.508, 9.945
-0.457, 2.717, 10.494
-0.457, 2.717, 10.494
-0.955, 0.725, 9.328
0.096, 2.057, 10.609
0.096, 2.057, 10.609
0.381, 0.316, 7.616
0.895, 1.001, 8.971
0.223, 1.41, 7.783
-0.309, 0.608, 11.169
-0.041, 0.223, 7.903
0.405, 0.965, 9.648
0.716, 0.551, 7.647
0.532, 0.728, 9.002
1.125, 2.025, 8.358
0.543, -0.663, 9.246
0.543, -0.663, 9.246
-0.098, -1.075, 8.36
0.807, -0.563, 7.728
0.807, -0.563, 7.728
-0.52, -2.112, 9.299
-1.788, 3.081, 9.775
-1.353, -1.513, 8.961
-1.353, -1.513, 8.961
-0.536, 0.84, 9.909
1.267, -1.233, 11.612
-1.69, 0.934, 10.613
-1.69, 0.934, 10.613
1.685, -0.809, 10.18
1.53, 2.643, 11.913
-0.862, -1.214, 12.914
-0.725, -0.86, 13.151
0.443, -1.477, 12.414
0.443, -1.477, 12.414
0.302, 0.457, 9.538
-0.084, 0.158, 11.138
-0.766, 2.006, 13.039
-0.766, 2.006, 13.039
-0.831, 0.565, 11.53
-0.496, -0.984, 11.451
0.168, -0.524, 9.524
0.168, -0.524, 9.524
0.886, 0.754, 11.712
0.311, -1.336, 9.613
-0.474, 1.161, 9.95
0.323, -0.455, 9.605
1.269, 0.129, 9.768
0.474, -0.857, 8.425
-0.242, 2.042, 11.877
-0.359, 1.111, 8.169
-0.359, 1.111, 8.169
-0.373, -1.199, 10.254
-0.259, 1.697, 9.038
-0.146, 1.037, 7.726
-0.146, 1.037, 7.726
0.682, -2.351, 9.625
0.886, 1.595, 8.593
0.491, 1.492, 8.83
0.251, 0.491, 9.668
0.251, 0.491, 9.668
-0.261, 2.669, 10.372
0.512, -1.741, 9.809
0.512, -1.741, 9.809
0.773, 2.401, 11.389
1.415, 3.144, 8.873
-0.189, 0.881, 9.881
-0.189, 0.881, 9.881
-0.333, 1.693, 8.997
-0.728, -0.199, 10.472
-0.728, -0.199, 10.472
0.536, 0.546, 11.133
-0.611, 0.419, 9.538
-0.611, 0.419, 9.538
-0.294, 0.879, 9.941
-0.405, -0.618, 10.367
-0.055, 0.496, 10.142
-0.055, 0.496, 10.142
0.292, 1.271, 10.151
-0.12, 0.649, 8.911
-0.395, 0.409, 10.69
0.194, 0.682, 10.326
0.271, 0.536, 10.027
0.141, 1.47, 10.261
0.16, 0.074, 9.785
0.539, 0.113, 9.383
0.539, 0.113, 9.383
0.019, 0.381, 9.639
-0.558, 0.618, 9.967
-0.558, 0.618, 9.967
0.103, 0.721, 9.723
-0.086, 0.596, 8.401
0.007, 1.944, 9.093
0.026, 1.853, 9.237
0.438, 0.18, 10.398
0.199, 0.989, 10.269
0.199, 0.989, 10.269
0.563, 2.025, 8.787
-0.752, -0.235, 10.817
-0.247, 0.283, 12.177
-0.247, 0.283, 12.177
0.381, 1.01, 10.436
-0.01, 0.122, 10.01
-0.287, -0.268, 9.581
0.534, -0.201, 9.672
0.28, -0.436, 9.622
-0.017, 1.006, 9.761
0.335, -0.172, 10.149
0.335, -0.172, 10.149
-0.019, -0.615, 9.306
0.182, 0.9, 8.739
0.182, 0.9, 8.739
0.802, 0.275, 10.364
0.045, 0.041, 8.662
0.019, 0.819, 8.509
0.215, 0.84, 8.894
0.215, 0.84, 8.894
0.457, 0.371, 9.799
-0.467, 0.697, 9.914
-0.148, 1.499, 9.397
-0.148, 1.499, 9.397
0.448, -0.625, 9.352
0.23, 0.01, 9.359
0.084, 0.448, 8.255
0.371, 1.453, 11.906
-0.328, 0.611, 9.49
0.606, -0.539, 9.895
-0.213, 1.386, 10.422
-0.213, 1.386, 10.422
-0.46, -0.024, 9.95
0.249, -0.256, 12.103
-0.263, 0.879, 9.206
-0.263, 0.879, 9.206
0.177, 0.558, 11.384
0.086, -0.594, 9.294
0.01, 0.441, 9.036
0.074, -0.939, 10.542
0.397, 0.201, 11.19
0.397, 0.201, 11.19
0.177, 0.881, 10.259
-0.599, -0.397, 10.563
-0.215, 0.57, 9.751
0.136, 0.196, 8.813
0.338, -0.165, 10.609
0.338, -0.165, 10.609
0.053, 0.376, 10.233
0.493, 0.419, 10.168
0.493, 0.419, 10.168
0.266, -0.335, 8.839
-0.043, 0.704, 9.459
-0.062, -0.419, 9.756
0.266, 0.457, 8.803
0.266, 0.457, 8.803
0.022, 0.833, 8.763
-0.101, -0.093, 8.815
-0.16, 0.247, 9.261
-0.16, 0.247, 9.261
-0.165, 0.646, 10.046
0.493, -0.436, 8.813
-0.002, 2.114, 8.887
0.433, 2.2, 8.937
0.426, 1.267, 8.164
0.132, -1.144, 10.542
0.273, 0.998, 8.851
0.117, 0.4, 10.405
0.201, 1.183, 10.625
0.201, 1.183, 10.625
-0.141, -0.572, 9.471
0.002, -0.074, 11.114
0.134, 0.809, 10.97
-0.204, 1.271, 8.42
0.575, -0.462, 11.037
0.575, -0.462, 11.037
-0.01, -0.486, 9.27
-0.215, -0.117, 9.574
-0.215, -0.117, 9.574
-0.158, 0.448, 11.875
-0.742, -0.304, 9.869
-0.742, -0.304, 9.869
-0.273, 0.718, 10.774
0.0, -0.189, 9.648
-0.254, 0.845, 9.397
-0.318, 0.769, 9.253
0.239, -0.376, 9.953
0.148, 0.577, 10.372
0.005, 1.142, 9.215
0.005, 1.142, 9.215
0.16, 1.326, 10.872
-0.093, 1.135, 10.044
1.029, 2.078, 9.45
0.146, -0.005, 8.456
0.146, -0.005, 8.456
-0.081, -1.472, 9.601
0.725, 0.742, 8.609
0.725, 0.742, 8.609
-0.144, -0.917, 8.669
0.067, 0.792, 8.542
0.821, -1.003, 10.249
-0.486, 0.962, 9.672
-0.486, 0.962, 9.672
0.261, 1.654, 10.249
-0.151, -1.286, 10.812
-0.06, 2.947, 12.711
-0.103, 1.769, 10.163
-0.347, 1.362, 9.931
-0.347, 0.812, 11.25
-0.347, 0.812, 11.25
0.577, 1.927, 9.294
-0.443, 0.251, 11.116
-0.086, 1.001, 10.13
-0.086, 1.001, 10.13
0.357, 0.354, 10.295
-0.414, -0.096, 9.364
0.124, 0.256, 11.221
-0.323, 0.855, 9.608
-0.982, 0.512, 9.277
-0.433, 0.785, 10.745
-0.359, 0.833, 10.407
-0.182, -0.06, 9.941
-0.421, 1.757, 9.407
-0.421, 1.757, 9.407
-0.165, 0.924, 10.269
-0.23, 1.678, 8.909
-0.326, 1.434, 8.875
-0.079, 0.785, 9.498
0.369, 0.587, 9.708
0.369, 0.587, 9.708
-0.086, 1.767, 8.533
0.773, 0.508, 8.423
0.524, 0.402, 10.336
0.452, 0.244, 10.522
-0.005, 1.235, 10.467
-0.005, 1.235, 10.467
0.357, 1.101, 9.395
-0.323, -0.237, 11.166
0.139, 1.104, 10.798
0.139, 1.104, 10.798
0.35, 0.642, 10.302
-0.065, 1.547, 9.969
0.565, 0.804, 10.051
0.05, 1.446, 10.721
0.266, 1.561, 10.597
0.362, 1.207, 10.477
-0.527, -0.318, 9.457
-0.498, 2.332, 8.344
-0.498, 2.332, 8.344
0.208, 1.295, 10.589
-0.136, -1.003, 7.973
0.117, 0.785, 11.288
-0.201, -0.041, 10.635
-0.201, -0.041, 10.635
-0.675, 0.29, 9.028
-0.433, 0.371, 8.686
-0.599, 0.383, 11.104
-0.599, 0.383, 11.104
0.098, 0.972, 9.558
-0.283, 1.616, 9.965
-0.115, 0.333, 9.517
-0.101, -0.062, 9.632
-0.151, 2.823, 10.185
-0.151, 2.823, 10.185
-0.314, 0.493, 9.749
-0.558, 1.748, 10.331
-0.558, 1.748, 10.331
-0.532, 2.045, 8.717
1.006, 0.448, 9.129
0.201, 1.781, 9.854
0.201, 1.781, 9.854
0.036, 1.094, 9.215
0.342, 0.431, 9.84
0.11, 2.531, 10.24
-0.297, 0.759, 11.387
-0.297, 0.759, 11.387
0.551, 1.664, 9.553
0.78, 1.3, 10.06
0.326, 0.563, 10.86
-0.326, 1.961, 8.918
-0.326, 1.961, 8.918
-0.366, 0.848, 9.249
-0.493, 0.673, 11.497
0.517, 2.528, 8.952
0.29, 0.242, 9.498
0.742, 1.968, 10.395
0.314, 1.942, 8.202
-0.28, 0.385, 11.063
-0.28, 0.385, 11.063
-0.39, 0.663, 9.555
0.409, 1.858, 10.867
-0.553, 1.132, 10.74
-0.553, 1.132, 10.74
0.304, 1.848, 9.438
0.053, 0.29, 10.575
0.031, 0.646, 10.575
0.433, 1.788, 8.741
0.335, 1.688, 9.531
-0.362, 0.563, 9.34
-0.187, 1.508, 10.202
0.079, 1.432, 10.283
0.079, 1.432, 10.283
-0.761, 0.752, 9.529
0.148, 0.745, 11.344
1.029, 1.104, 9.783
-0.151, 0.582, 8.667
0.146, 1.518, 11.703
0.362, 1.621, 11.727
0.239, 0.256, 9.852
0.254, 0.464, 9.938
1.07, 1.48, 9.955
0.237, -0.266, 9.376
0.237, -0.266, 9.376
0.096, 1.999, 10.269
0.194, 2.037, 10.161
0.079, 0.081, 8.485
0.029, 0.876, 10.834
0.385, 1.559, 9.237
0.369, 1.405, 9.148
0.606, 1.997, 9.366
0.606, 1.997, 9.366
0.184, 1.113, 9.687
-0.165, 0.747, 8.911
0.34, 1.197, 11.195
0.359, 1.817, 9.536
-0.108, -1.518, 9.775
-0.491, 2.691, 9.251
-0.491, 2.691, 9.251
-1.13, -1.152, 10.922
0.108, 1.216, 10.163
0.0, 2.282, 8.945
0.136, 1.082, 8.902
0.328, 0.426, 9.476
-0.371, 0.754, 11.834
-0.371, 0.754, 11.834
-0.029, 2.174, 9.907
0.127, 1.018, 9.658
0.127, 1.018, 9.658
0.22, 0.632, 11.83
-0.354, 1.523, 10.096
-0.362, 0.62, 9.531
-0.297, 0.814, 9.469
0.12, 1.228, 9.68
0.12, 1.228, 9.68
-0.127, 0.965, 10.103
-0.038, 1.405, 9.304
0.242, 0.666, 10.06
-0.771, 1.76, 9.742
0.335, 1.367, 10.393
-0.268, 0.024, 10.123
-0.268, 0.024, 10.123
-0.314, 1.422, 10.565
-0.168, 1.173, 7.704
-0.146, 0.783, 8.214
-0.163, 2.734, 10.802
1.516, 2.59, 8.346
1.516, 2.59, 8.346
-0.223, -1.269, 9.538
0.699, 1.022, 8.09
-0.8, 0.591, 7.767
-0.73, 0.263, 10.108
0.764, 1.726, 9.617
0.979, 2.152, 9.648
-0.218, 0.002, 9.311
-0.467, 1.42, 11.066
-0.431, 1.956, 10.858
-0.153, 1.027, 10.237
-0.103, 0.864, 10.542
0.019, 0.86, 9.107
0.019, 0.86, 9.107
0.498, 0.924, 10.355
0.194, 0.998, 11.516
0.194, 0.998, 11.516
0.919, 1.006, 9.411
-0.503, 0.081, 10.556
-0.069, 0.948, 11.992
-0.069, 0.948, 11.992
-0.788, 0.713, 9.747
-0.864, 0.05, 7.08
-0.895, 0.096, 7.242
-0.249, 0.903, 11.032
0.34, 0.713, 8.052
0.383, 0.213, 8.375
0.625, 2.595, 9.498
-0.56, -0.352, 8.439
-0.56, -0.352, 8.439
0.393, 1.721, 11.528
-0.326, 0.759, 8.686
0.843, 1.47, 9.79
-0.235, 0.414, 8.435
-0.235, 0.414, 8.435
-0.297, 0.395, 11.691
-0.297, 1.429, 9.775
0.654, 0.994, 10.434
0.654, 0.994, 10.434
0.136, 0.098, 9.924
0.153, 1.726, 10.642
0.153, 1.726, 10.642
-0.328, -0.486, 10.879
-0.117, 1.173, 8.696
-1.369, 0.871, 6.981
-0.488, -1.178, 13.149
-0.357, 2.358, 10.127
-0.357, 2.358, 10.127
-0.103, 0.761, 10.345
0.886, 1.252, 10.678
-0.828, 1.125, 7.637
0.414, -0.002, 12.957
0.153, 1.429, 7.74
0.881, 0.529, 11.317
-0.431, -0.139, 7.075
-0.431, -0.139, 7.075
0.589, 0.998, 10.089
-0.335, 1.274, 9.323
-0.086, -1.204, 10.01
-0.316, -1.156, 9.785
0.915, 2.231, 7.549
0.915, 2.231, 7.549
0.572, -1.527, 9.407
-0.371, 1.911, 12.531
-0.692, 0.661, 11.947
-0.69, 1.077, 8.681
-0.081, 1.575, 10.874
-0.146, 0.563, 9.419
-0.146, 0.563, 9.419
-0.089, 0.479, 11.099
0.816, 0.067, 9.79
-0.263, 0.797, 9.66
-0.266, 0.713, 9.459
0.429, 0.625, 9.162
-0.34, 0.309, 9.763
-0.146, 0.728, 11.583
-0.742, 0.457, 9.562
-0.742, 0.457, 9.562
-0.019, 1.008, 9.883
-0.211, 0.984, 9.778
0.098, 0.807, 9.723
0.098, 0.783, 9.627
-0.35, 0.764, 10.625
-0.35, 0.764, 10.625
0.079, 0.189, 9.234
-0.52, 0.69, 10.127
-0.249, -0.136, 8.356
0.254, 2.413, 9.826
0.254, 2.413, 9.826
0.563, -0.031, 10.747
-1.19, 0.364, 9.967
0.213, 1.726, 10.834
0.074, 0.273, 9.83
0.043, 0.316, 10.225
0.23, 1.365, 10.111
-0.132, 1.164, 10.331
-0.132, 1.164, 10.331
-0.22, 0.168, 8.064
-0.333, 1.508, 7.671
-0.333, 1.508, 7.671
0.211, -0.929, 9.596
-0.306, 1.894, 8.408
0.46, -0.077, 9.941
-0.69, 1.705, 9.201
-0.69, 1.705, 9.201
0.194, 0.299, 9.014
0.299, 1.338, 10.034
0.299, 1.338, 10.034
0.187, 0.493, 10.597
-0.014, 1.022, 10.132
0.151, 0.342, 10.609
-0.053, 1.377, 9.251
-0.215, 0.038, 10.81
0.345, 1.987, 10.656
-0.429, 1.369, 8.475
-0.429, 1.369, 8.475
0.01, 0.259, 9.785
0.723, 3.227, 7.563
0.883, 2.763, 7.637
-0.34, 0.256, 12.926
-0.34, 0.256, 12.926
-0.376, 1.329, 7.324
-0.608, 0.029, 9.249
-0.608, 0.029, 9.249
0.347, 0.089, 10.309
-0.144, 0.644, 11.897
0.345, -0.036, 10.103
0.16, 0.907, 9.316
0.189, 0.395, 11.559
0.067, 0.318, 11.327
0.972, 1.041, 11.667
0.972, 1.041, 11.667
-0.414, 0.936, 9.893
0.946, 0.654, 9.759
0.323, 0.931, 10.178
0.323, 0.931, 10.178
-0.548, -0.144, 9.119
-0.546, 1.154, 9.342
-0.318, 0.393, 11.162
-0.443, 0.335, 9.352
-0.443, 0.335, 9.352
-0.096, -0.06, 10.822
1.003, -3.711, 8.267
1.243, 4.968, 10.381
1.152, 3.625, 8.882
-0.948, -1.195, 7.97
-0.948, -1.195, 7.97
-0.661, -0.979, 10.479
