2.703608,0.791059,2.231729,,0.447836,0.641782,0.864286
1.793199,0.833909,1.952019,,0.428816,0.656620,0.854662
3.625587,1.314721,2.496198,,0.576544,0.846490,1.087472
1.869159,0.833933,2.585466,,0.426816,0.622226,0.786422
2.070822,0.851539,1.921345,,0.429682,0.592218,0.859754
1.406952,0.551466,1.140523,,0.365166,0.489374,0.677346
3.193852,1.083018,3.039708,,0.426544,0.530394,0.858350
0.589196,0.801105,1.117774,,0.318178,0.474564,0.713682
1.774660,0.662962,1.481874,,0.394406,0.547000,0.756378
